"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push Day","26 Nov 2025, 12:42","26 Nov 2025, 13:49","","Chest Press (Machine)",,"",2,"normal",22.68,10,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Seated Leg Curl (Machine)",,"",0,"normal",31.75,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Seated Leg Curl (Machine)",,"",1,"normal",34.02,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Hip Abduction (Machine)",,"",0,"normal",36.29,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Hip Abduction (Machine)",,"",1,"normal",36.29,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Hip Abduction (Machine)",,"",2,"normal",36.29,10,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Hip Adduction (Machine)",,"",0,"normal",36.29,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Hip Adduction (Machine)",,"",1,"normal",36.29,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Hip Adduction (Machine)",,"",2,"normal",36.29,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Leg Extension (Machine)",,"",0,"normal",27.22,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Leg Extension (Machine)",,"",1,"normal",27.22,12,,,
"Leg day","25 Nov 2025, 11:23","25 Nov 2025, 12:06","","Leg Extension (Machine)",,"",2,"normal",27.22,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Bicep Curl (Dumbbell)",,"",0,"normal",18.14,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Bicep Curl (Dumbbell)",,"",1,"normal",18.14,10,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Bicep Curl (Dumbbell)",,"",2,"normal",18.14,8,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Back Extension (Weighted Hyperextension)",,"",0,"normal",13.61,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Back Extension (Weighted Hyperextension)",,"",1,"normal",13.61,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Back Extension (Weighted Hyperextension)",,"",2,"normal",13.61,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Lat Pulldown (Cable)",,"",0,"normal",34.02,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Lat Pulldown (Cable)",,"",1,"normal",36.29,11,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Lat Pulldown (Cable)",,"",2,"normal",36.29,10,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Hammer Curl (Cable)",,"",0,"normal",27.22,9,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Hammer Curl (Cable)",,"",1,"normal",27.22,10,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Hammer Curl (Cable)",,"",2,"normal",27.22,9,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",36.29,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",36.29,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",36.29,10,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",29.48,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",29.48,12,,,
"Pull Day","24 Nov 2025, 11:08","24 Nov 2025, 12:08","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",29.48,11,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Lateral Raise (Dumbbell)",,"",0,"normal",9.07,15,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Lateral Raise (Dumbbell)",,"",1,"normal",9.07,15,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Lateral Raise (Dumbbell)",,"",2,"normal",9.07,20,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Upright Row (Barbell)",0,"",0,"normal",22.68,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Upright Row (Barbell)",0,"",1,"normal",22.68,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Upright Row (Barbell)",0,"",2,"normal",22.68,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Front Raise (Dumbbell)",0,"",0,"normal",9.07,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Front Raise (Dumbbell)",0,"",1,"normal",9.07,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Front Raise (Dumbbell)",0,"",2,"normal",9.07,8,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Chest Press (Machine)",,"",0,"normal",22.68,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Chest Press (Machine)",,"",1,"normal",24.95,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Chest Press (Machine)",,"",2,"normal",27.22,10,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Seated Shoulder Press (Machine)",,"",0,"normal",24.95,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Seated Shoulder Press (Machine)",,"",1,"normal",27.22,10,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Seated Shoulder Press (Machine)",,"",2,"normal",27.22,10,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Chest Fly (Machine)",,"",0,"normal",34.02,9,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Chest Fly (Machine)",,"",1,"normal",31.75,10,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Chest Fly (Machine)",,"",2,"normal",31.75,11,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Triceps Rope Pushdown",,"",0,"normal",22.68,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Triceps Rope Pushdown",,"",1,"normal",24.95,12,,,
"Push Day","23 Nov 2025, 11:59","23 Nov 2025, 13:03","","Triceps Rope Pushdown",,"",2,"normal",27.22,9,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Bicep Curl (Dumbbell)",,"",0,"normal",18.14,11,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Bicep Curl (Dumbbell)",,"",1,"normal",18.14,10,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Bicep Curl (Dumbbell)",,"",2,"normal",18.14,10,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",36.29,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",36.29,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",36.29,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Back Extension (Weighted Hyperextension)",,"",0,"normal",13.61,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Back Extension (Weighted Hyperextension)",,"",1,"normal",13.61,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Back Extension (Weighted Hyperextension)",,"",2,"normal",13.61,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Lat Pulldown (Cable)",,"",0,"normal",34.02,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Lat Pulldown (Cable)",,"",1,"normal",34.02,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Lat Pulldown (Cable)",,"",2,"normal",34.02,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Hammer Curl (Cable)",,"",0,"normal",27.22,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Hammer Curl (Cable)",,"",1,"normal",27.22,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Hammer Curl (Cable)",,"",2,"normal",27.22,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",29.48,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",29.48,12,,,
"Pull Day","20 Nov 2025, 11:55","20 Nov 2025, 13:02","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",29.48,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Upright Row (Barbell)",0,"",0,"normal",22.68,5,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Upright Row (Barbell)",0,"",1,"normal",18.14,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Upright Row (Barbell)",0,"",2,"normal",18.14,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Front Raise (Dumbbell)",0,"",0,"normal",9.07,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Front Raise (Dumbbell)",0,"",1,"normal",9.07,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Front Raise (Dumbbell)",0,"",2,"normal",9.07,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Chest Fly (Machine)",,"",0,"normal",31.75,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Chest Fly (Machine)",,"",1,"normal",34.02,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Chest Fly (Machine)",,"",2,"normal",34.02,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Triceps Rope Pushdown",,"",0,"normal",22.68,15,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Triceps Rope Pushdown",,"",1,"normal",22.68,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Triceps Rope Pushdown",,"",2,"normal",22.68,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Seated Shoulder Press (Machine)",,"",0,"normal",24.95,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Seated Shoulder Press (Machine)",,"",1,"normal",24.95,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Seated Shoulder Press (Machine)",,"",2,"normal",24.95,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Chest Press (Machine)",,"",0,"normal",22.68,12,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Chest Press (Machine)",,"",1,"normal",22.68,11,,,
"Push Day","19 Nov 2025, 11:58","19 Nov 2025, 12:59","","Chest Press (Machine)",,"",2,"normal",22.68,9,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Bicep Curl (Dumbbell)",,"",0,"normal",11.34,9,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Bicep Curl (Dumbbell)",,"",1,"normal",11.34,8,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Bicep Curl (Dumbbell)",,"",2,"normal",11.34,6,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",34.02,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",36.29,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",36.29,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Back Extension (Weighted Hyperextension)",,"",0,"normal",13.61,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Back Extension (Weighted Hyperextension)",,"",1,"normal",13.61,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Back Extension (Weighted Hyperextension)",,"",2,"normal",13.61,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",27.22,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",27.22,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",29.48,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Hammer Curl (Cable)",,"",0,"normal",24.95,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Hammer Curl (Cable)",,"",1,"normal",27.22,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Hammer Curl (Cable)",,"",2,"normal",27.22,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Lat Pulldown (Cable)",,"",0,"normal",34.02,12,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Lat Pulldown (Cable)",,"",1,"normal",34.02,11,,,
"Pull Day","17 Nov 2025, 11:45","17 Nov 2025, 13:08","","Lat Pulldown (Cable)",,"",2,"normal",34.02,11,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Lateral Raise (Dumbbell)",,"",0,"normal",6.8,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Lateral Raise (Dumbbell)",,"",1,"normal",6.8,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Lateral Raise (Dumbbell)",,"",2,"normal",6.8,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Upright Row (Barbell)",0,"",0,"normal",22.68,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Upright Row (Barbell)",0,"",1,"normal",22.68,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Upright Row (Barbell)",0,"",2,"normal",22.68,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Front Raise (Dumbbell)",0,"",0,"normal",2.27,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Front Raise (Dumbbell)",0,"",1,"normal",4.54,10,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Front Raise (Dumbbell)",0,"",2,"normal",4.54,8,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Chest Fly (Machine)",,"Seat at 7",0,"normal",29.48,15,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Chest Fly (Machine)",,"Seat at 7",1,"normal",31.75,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Chest Fly (Machine)",,"Seat at 7",2,"normal",31.75,11,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Seated Shoulder Press (Machine)",,"",0,"normal",24.95,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Seated Shoulder Press (Machine)",,"",1,"normal",24.95,11,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Seated Shoulder Press (Machine)",,"",2,"normal",24.95,9,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Triceps Rope Pushdown",,"",0,"normal",20.41,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Triceps Rope Pushdown",,"",1,"normal",20.41,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Triceps Rope Pushdown",,"",2,"normal",22.68,10,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Chest Press (Machine)",,"",0,"normal",22.68,12,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Chest Press (Machine)",,"",1,"normal",22.68,9,,,
"Push Day","16 Nov 2025, 11:23","16 Nov 2025, 12:21","","Chest Press (Machine)",,"",2,"normal",22.68,8,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Bicep Curl (Dumbbell)",,"",0,"normal",11.34,9,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Bicep Curl (Dumbbell)",,"",1,"normal",11.34,9,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Bicep Curl (Dumbbell)",,"",2,"normal",11.34,7,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Back Extension (Weighted Hyperextension)",,"",0,"normal",13.61,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Back Extension (Weighted Hyperextension)",,"",1,"normal",13.61,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Back Extension (Weighted Hyperextension)",,"",2,"normal",13.61,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",34.02,15,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",34.02,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",34.02,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Hammer Curl (Cable)",,"",0,"normal",24.95,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Hammer Curl (Cable)",,"",1,"normal",24.95,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Hammer Curl (Cable)",,"",2,"normal",24.95,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Lat Pulldown (Cable)",,"",0,"normal",31.75,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Lat Pulldown (Cable)",,"",1,"normal",31.75,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Lat Pulldown (Cable)",,"",2,"normal",34.02,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",27.22,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",27.22,12,,,
"Pull Day","13 Nov 2025, 09:58","13 Nov 2025, 10:59","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",27.22,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Lateral Raise (Dumbbell)",,"",0,"normal",4.54,15,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Lateral Raise (Dumbbell)",,"",1,"normal",4.54,15,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Lateral Raise (Dumbbell)",,"",2,"normal",6.8,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Upright Row (Barbell)",0,"",0,"normal",18.14,15,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Upright Row (Barbell)",0,"",1,"normal",18.14,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Upright Row (Barbell)",0,"",2,"normal",18.14,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Front Raise (Dumbbell)",0,"",0,"normal",2.27,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Front Raise (Dumbbell)",0,"",1,"normal",2.27,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Front Raise (Dumbbell)",0,"",2,"normal",2.27,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Chest Fly (Machine)",,"",0,"normal",27.22,15,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Chest Fly (Machine)",,"",1,"normal",29.48,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Chest Fly (Machine)",,"",2,"normal",29.48,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Seated Shoulder Press (Machine)",,"",0,"normal",22.68,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Seated Shoulder Press (Machine)",,"",1,"normal",24.95,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Seated Shoulder Press (Machine)",,"",2,"normal",24.95,10,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Triceps Rope Pushdown",,"",0,"normal",20.41,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Triceps Rope Pushdown",,"",1,"normal",20.41,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Triceps Rope Pushdown",,"",2,"normal",20.41,10,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Chest Press (Machine)",,"",0,"normal",22.68,12,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Chest Press (Machine)",,"",1,"normal",22.68,10,,,
"Push Day","12 Nov 2025, 12:34","12 Nov 2025, 13:28","","Chest Press (Machine)",,"",2,"normal",22.68,8,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Squat (Machine)",,"Machine is 54 lbs",0,"normal",22.68,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Squat (Machine)",,"Machine is 54 lbs",1,"normal",22.68,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Squat (Machine)",,"Machine is 54 lbs",2,"normal",22.68,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Hip Thrust (Machine)",,"",0,"normal",22.68,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Hip Thrust (Machine)",,"",1,"normal",22.68,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Hip Thrust (Machine)",,"",2,"normal",22.68,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Seated Calf Raise",,"",0,"normal",20.41,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Seated Calf Raise",,"",1,"normal",20.41,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Seated Calf Raise",,"",2,"normal",20.41,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Leg Press (Machine)",,"",0,"normal",22.68,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Leg Press (Machine)",,"",1,"normal",22.68,12,,,
"Leg day","11 Nov 2025, 13:37","11 Nov 2025, 14:17","","Leg Press (Machine)",,"",2,"normal",22.68,9,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Bicep Curl (Dumbbell)",,"",0,"normal",9.07,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Bicep Curl (Dumbbell)",,"",1,"normal",9.07,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Bicep Curl (Dumbbell)",,"",2,"normal",11.34,8,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",31.75,15,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",34.02,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",34.02,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Back Extension (Weighted Hyperextension)",,"",0,"normal",11.34,15,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Back Extension (Weighted Hyperextension)",,"",1,"normal",13.61,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Back Extension (Weighted Hyperextension)",,"",2,"normal",13.61,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Lat Pulldown (Cable)",,"",0,"normal",31.75,15,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Lat Pulldown (Cable)",,"",1,"normal",31.75,13,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Lat Pulldown (Cable)",,"",2,"normal",31.75,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Hammer Curl (Cable)",,"",0,"normal",22.68,15,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Hammer Curl (Cable)",,"",1,"normal",24.95,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Hammer Curl (Cable)",,"",2,"normal",24.95,12,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Rear Delt Reverse Fly (Machine)",,"Seat at 2",0,"normal",24.95,15,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Rear Delt Reverse Fly (Machine)",,"Seat at 2",1,"normal",27.22,11,,,
"Pull Day","10 Nov 2025, 12:44","10 Nov 2025, 13:42","","Rear Delt Reverse Fly (Machine)",,"Seat at 2",2,"normal",27.22,12,,,
"Push Day","9 Nov 2025, 13:16","9 Nov 2025, 14:03","","Lateral Raise (Dumbbell)",,"",0,"normal",4.54,15,,,
"Push Day","9 Nov 2025, 13:16","9 Nov 2025, 14:03","","Lateral Raise (Dumbbell)",,"",1,"normal",4.54,15,,,
"Push Day","9 Nov 2025, 13:16","9 Nov 2025, 14:03","","Lateral Raise (Dumbbell)",,"",2,"normal",4.54,15,,,
"Push Day","9 Nov 2025, 13:16","9 Nov 2025, 14:03","","Upright Row (Barbell)",0,"",0,"normal",18.14,15,,,
"Push Day","9 Nov 2025, 13:16","9 Nov 2025, 14:03","","Upright Row (Barbell)",0,"",1,"normal",18.14,15,,,
